 On 2022/6/20 ,,,,,,,,,,,,
-,h,m,s,ms,x,y,z,Lat,Lon,Speed,Angle,Altitude
data,13,37,51,3678,-0.32,1.49,1.21,5126.6562,526.7192,22.58,244.31,14.8
data,13,37,51,3696,-0.32,1.49,1.21,5126.6562,526.7192,22.58,244.31,14.8
data,13,37,51,3706,-0.32,1.48,1.21,5126.6562,526.7192,22.58,244.31,14.8
data,13,37,51,3716,-0.31,1.49,1.21,5126.6562,526.7192,22.58,244.31,14.8
data,13,37,51,3726,-0.32,1.49,1.21,5126.6562,526.7192,22.58,244.31,14.8
data,13,37,51,3736,-0.31,1.49,1.2,5126.6562,526.7192,22.58,244.31,14.8
data,13,37,51,3746,-0.31,1.49,1.21,5126.6562,526.7192,22.58,244.31,14.8
data,13,37,52,3756,-0.31,1.49,1.21,5126.6538,526.7101,22.58,244.31,15
data,13,37,52,3775,-0.32,1.49,1.21,5126.6538,526.7101,22.58,244.31,15
data,13,37,52,3784,-0.32,1.49,1.21,5126.6538,526.7101,22.58,244.31,15
data,13,37,52,3794,-0.32,1.49,1.21,5126.6538,526.7101,22.58,244.31,15
data,13,37,52,3804,-0.32,1.49,1.21,5126.6538,526.7101,22.58,244.31,15
data,13,37,52,3814,-0.32,1.49,1.21,5126.6538,526.7101,22.58,244.31,15
data,13,37,52,3824,-0.32,1.49,1.21,5126.6538,526.7101,22.58,244.31,15
data,13,37,52,3834,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3851,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3861,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3871,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3881,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3891,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3901,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3911,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3928,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3939,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3949,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3959,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3969,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3979,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,3989,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4006,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4016,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4026,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4036,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4048,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4057,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4067,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4121,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4131,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4141,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4151,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4161,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4171,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4181,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4199,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4209,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4219,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4229,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4239,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4249,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4259,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4276,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4286,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4296,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4306,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4316,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4326,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4336,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4353,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4363,-0.32,1.48,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4373,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4383,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4393,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4403,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4413,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4430,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4440,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4451,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4461,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4471,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4481,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4491,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4509,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4519,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4529,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4539,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4549,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4559,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4569,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4587,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4597,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4607,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4617,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4627,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4637,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4647,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4665,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4675,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4685,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4695,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4705,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4715,-0.31,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4725,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,52,4773,-0.32,1.49,1.21,5126.6538,526.7101,22.6,244.81,15
data,13,37,53,4783,-0.31,1.49,1.21,5126.6508,526.701,22.6,244.81,15
data,13,37,53,4793,-0.32,1.49,1.21,5126.6508,526.701,22.6,244.81,15
data,13,37,53,4803,-0.32,1.49,1.21,5126.6508,526.701,22.6,244.81,15
data,13,37,53,4813,-0.32,1.49,1.21,5126.6508,526.701,22.6,244.81,15
data,13,37,53,4823,-0.31,1.49,1.21,5126.6508,526.701,22.6,244.81,15
data,13,37,53,4833,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4851,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4861,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4871,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4881,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4891,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4901,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4911,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4929,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4939,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4949,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4959,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4969,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4979,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,4989,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5007,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5017,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5027,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5037,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5050,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5059,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5069,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5086,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5096,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5106,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5116,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5126,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5136,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5146,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5163,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5173,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5183,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5193,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5203,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5213,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5223,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5240,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5250,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5260,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5270,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5280,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5290,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5300,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5318,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5328,-0.31,1.49,1.22,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5338,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5348,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5358,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5368,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5378,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5430,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5440,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5450,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5460,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5470,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5480,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5490,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5507,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5518,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5528,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5538,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5548,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5558,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5568,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5585,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5595,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5605,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5615,-0.31,1.49,1.22,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5625,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5635,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5646,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5663,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5673,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5683,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5693,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5703,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5713,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5723,-0.32,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5741,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,53,5751,-0.31,1.49,1.21,5126.6508,526.701,22.25,244.33,15
data,13,37,54,5762,-0.31,1.49,1.21,5126.6484,526.6922,22.25,244.33,15.1
data,13,37,54,5771,-0.32,1.49,1.21,5126.6484,526.6922,22.25,244.33,15.1
data,13,37,54,5781,-0.32,1.49,1.21,5126.6484,526.6922,22.25,244.33,15.1
data,13,37,54,5791,-0.32,1.49,1.21,5126.6484,526.6922,22.25,244.33,15.1
data,13,37,54,5801,-0.31,1.49,1.21,5126.6484,526.6922,22.25,244.33,15.1
data,13,37,54,5819,-0.31,1.49,1.21,5126.6484,526.6922,22.25,244.33,15.1
data,13,37,54,5829,-0.32,1.49,1.21,5126.6484,526.6922,22.25,244.33,15.1
data,13,37,54,5839,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5849,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5859,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5869,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5879,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5896,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5906,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5916,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5926,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5936,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5946,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5956,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5973,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5983,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,5993,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6003,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6013,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6023,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6033,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6081,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6093,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6102,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6112,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6122,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6132,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6142,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6160,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6170,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6180,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6190,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6201,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6211,-0.32,1.49,1.22,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6221,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6238,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6248,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6258,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6268,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6278,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6288,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6298,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6308,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6325,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6335,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6345,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6355,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6365,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6375,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6385,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6402,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6412,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6422,-0.32,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6432,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6442,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6452,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6462,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6479,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6489,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6499,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6509,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6519,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6529,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6539,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6557,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6567,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6577,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6587,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6597,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6607,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6617,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6644,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6654,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6664,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6674,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6684,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6694,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6704,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6770,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6780,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6790,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6800,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6810,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6820,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6830,-0.31,1.49,1.2,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6849,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6858,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,54,6868,-0.31,1.49,1.21,5126.6484,526.6922,21.5,244.01,15.1
data,13,37,55,6878,-0.31,1.5,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6888,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6898,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6908,-0.31,1.5,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6926,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6936,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6946,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6956,-0.31,1.5,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6966,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6976,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,6986,-0.31,1.5,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7003,-0.32,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7013,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7023,-0.32,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7033,-0.32,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7043,-0.31,1.49,1.22,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7054,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7064,-0.31,1.5,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7081,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7094,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7104,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7113,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7123,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7133,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7143,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7160,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7170,-0.31,1.49,1.2,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7180,-0.31,1.49,1.2,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7190,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7200,-0.31,1.49,1.2,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7210,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7220,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7238,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
data,13,37,55,7248,-0.31,1.49,1.21,5126.6455,526.6837,20.61,244.66,15.1
